Repository,User,Frequency,,
DynamoDS_Dynamo.csv,aparajit-pratap,165,NA,NA
DynamoDS_Dynamo.csv,Benglin,122,NA,NA
DynamoDS_Dynamo.csv,dimven,3,NA,NA
DynamoDS_Dynamo.csv,dobriai,3,NA,NA
DynamoDS_Dynamo.csv,DynamoEngOps,312,NA,NA
DynamoDS_Dynamo.csv,ellensi,47,NA,NA
DynamoDS_Dynamo.csv,gregmarr,5,NA,NA
DynamoDS_Dynamo.csv,ikeough,146,NA,NA
DynamoDS_Dynamo.csv,jitnev,7,NA,NA
DynamoDS_Dynamo.csv,junmendoza,61,NA,NA
DynamoDS_Dynamo.csv,kah-heng,11,NA,NA
DynamoDS_Dynamo.csv,ke-yu,340,NA,NA
DynamoDS_Dynamo.csv,l2obin,10,NA,NA
DynamoDS_Dynamo.csv,lukechurch,17,NA,NA
DynamoDS_Dynamo.csv,marimano,79,NA,NA
DynamoDS_Dynamo.csv,michaelhoanglong,21,NA,NA
DynamoDS_Dynamo.csv,mjkkirschner,71,NA,NA
DynamoDS_Dynamo.csv,monikaprabhu,25,NA,NA
DynamoDS_Dynamo.csv,nguyen-binh-minh,67,NA,NA
DynamoDS_Dynamo.csv,NULL,26,NA,NA
DynamoDS_Dynamo.csv,pbidenko,41,NA,NA
DynamoDS_Dynamo.csv,pboyer,88,NA,NA
DynamoDS_Dynamo.csv,QilongTang,49,NA,NA
DynamoDS_Dynamo.csv,Racel,7,NA,NA
DynamoDS_Dynamo.csv,ramramps,103,NA,NA
DynamoDS_Dynamo.csv,Randy-Ma,40,NA,NA
DynamoDS_Dynamo.csv,riteshchandawar,29,NA,NA
DynamoDS_Dynamo.csv,rk-lakshmanan,25,NA,NA
DynamoDS_Dynamo.csv,saintentropy,8,NA,NA
DynamoDS_Dynamo.csv,samuelcwl,41,NA,NA
DynamoDS_Dynamo.csv,Sancerio,30,NA,NA
DynamoDS_Dynamo.csv,seannguyen,19,NA,NA
DynamoDS_Dynamo.csv,sh4nnongoh,24,NA,NA
DynamoDS_Dynamo.csv,sharadkjaiswal,105,NA,NA
DynamoDS_Dynamo.csv,truongphuoc,13,NA,NA
DynamoDS_Dynamo.csv,YanmengLi,18,NA,NA
DynamoDS_Dynamo.csv,zora-wang,39,NA,NA
IdentityServer_IdentityServer3.csv,aperisic,4,NA,NA
IdentityServer_IdentityServer3.csv,brockallen,13,NA,NA
IdentityServer_IdentityServer3.csv,ChrisSimmons,3,NA,NA
IdentityServer_IdentityServer3.csv,ciaranj,3,NA,NA
IdentityServer_IdentityServer3.csv,damianh,8,NA,NA
IdentityServer_IdentityServer3.csv,dariusdamalakas,3,NA,NA
IdentityServer_IdentityServer3.csv,delRyan,3,NA,NA
IdentityServer_IdentityServer3.csv,Ermesx,3,NA,NA
IdentityServer_IdentityServer3.csv,garfieldos,10,NA,NA
IdentityServer_IdentityServer3.csv,IIStevowII,5,NA,NA
IdentityServer_IdentityServer3.csv,jageall,3,NA,NA
IdentityServer_IdentityServer3.csv,johnkors,8,NA,NA
IdentityServer_IdentityServer3.csv,leastprivilege,45,NA,NA
IdentityServer_IdentityServer3.csv,mattt90,4,NA,NA
IdentityServer_IdentityServer3.csv,mderriey,4,NA,NA
IdentityServer_IdentityServer3.csv,NULL,4,NA,NA
IdentityServer_IdentityServer3.csv,omerlh,3,NA,NA
IdentityServer_IdentityServer3.csv,paumayr,3,NA,NA
IdentityServer_IdentityServer3.csv,pawepaw,4,NA,NA
IdentityServer_IdentityServer3.csv,pksorensen,3,NA,NA
IdentityServer_IdentityServer3.csv,rklachko,5,NA,NA
IdentityServer_IdentityServer3.csv,shabatinT,4,NA,NA
IdentityServer_IdentityServer3.csv,TD49,3,NA,NA
IdentityServer_IdentityServer3.csv,uncleyo,5,NA,NA
IdentityServer_IdentityServer3.csv,xoofx,3,NA,NA
madskristensen_WebEssentials2013.csv,aaronpowell,3,NA,NA
madskristensen_WebEssentials2013.csv,am11,322,NA,NA
madskristensen_WebEssentials2013.csv,ChrisTorng,6,NA,NA
madskristensen_WebEssentials2013.csv,davidtme,5,NA,NA
madskristensen_WebEssentials2013.csv,DerAlbertCom,6,NA,NA
madskristensen_WebEssentials2013.csv,epsitec,3,NA,NA
madskristensen_WebEssentials2013.csv,fsoikin,3,NA,NA
madskristensen_WebEssentials2013.csv,gcastre,15,NA,NA
madskristensen_WebEssentials2013.csv,GProulx,21,NA,NA
madskristensen_WebEssentials2013.csv,iamkrillin,6,NA,NA
madskristensen_WebEssentials2013.csv,mlorbetske,32,NA,NA
madskristensen_WebEssentials2013.csv,MohammadYounes,7,NA,NA
madskristensen_WebEssentials2013.csv,NULL,7,NA,NA
madskristensen_WebEssentials2013.csv,SLaks,90,NA,NA
madskristensen_WebEssentials2013.csv,Taritsyn,7,NA,NA
olga-jane_prizm.csv,AleksMorozova,208,NA,NA
olga-jane_prizm.csv,alexander-dembinsky,10,NA,NA
olga-jane_prizm.csv,demmy,81,NA,NA
olga-jane_prizm.csv,DmitrySidorov,78,NA,NA
olga-jane_prizm.csv,IvanPovod,3,NA,NA
olga-jane_prizm.csv,jane-u,28,NA,NA
olga-jane_prizm.csv,kapcia,53,NA,NA
olga-jane_prizm.csv,NULL,6,NA,NA
olga-jane_prizm.csv,serg7,4,NA,NA
olga-jane_prizm.csv,ukrandruha,6,NA,NA
retailcoder_Rubberduck.csv,NULL,3,NA,NA
retailcoder_Rubberduck.csv,retailcoder,243,NA,NA
aspnet_Mvc.csv,ajaybhargavb,161,NA,NA
aspnet_Mvc.csv,AlexejTimonin,5,NA,NA
aspnet_Mvc.csv,anurse,3,NA,NA
aspnet_Mvc.csv,ardalis,9,NA,NA
aspnet_Mvc.csv,benaadams,19,NA,NA
aspnet_Mvc.csv,BrennanConroy,8,NA,NA
aspnet_Mvc.csv,bricelam,3,NA,NA
aspnet_Mvc.csv,cesarbs,7,NA,NA
aspnet_Mvc.csv,ChengTian,6,NA,NA
aspnet_Mvc.csv,cjqian,4,NA,NA
aspnet_Mvc.csv,ctaggart,5,NA,NA
aspnet_Mvc.csv,ctyar,4,NA,NA
aspnet_Mvc.csv,DamianEdwards,15,NA,NA
aspnet_Mvc.csv,davidfowl,5,NA,NA
aspnet_Mvc.csv,dotnet-maestro-bot,14,NA,NA
aspnet_Mvc.csv,dougbu,264,NA,NA
aspnet_Mvc.csv,Eilon,5,NA,NA
aspnet_Mvc.csv,HaoK,39,NA,NA
aspnet_Mvc.csv,Haplois,3,NA,NA
aspnet_Mvc.csv,harshgMSFT,32,NA,NA
aspnet_Mvc.csv,henkmollema,15,NA,NA
aspnet_Mvc.csv,hishamco,4,NA,NA
aspnet_Mvc.csv,ianhong,18,NA,NA
aspnet_Mvc.csv,iscifoni,5,NA,NA
aspnet_Mvc.csv,ivaylokenov,6,NA,NA
aspnet_Mvc.csv,JamesNK,17,NA,NA
aspnet_Mvc.csv,javiercn,84,NA,NA
aspnet_Mvc.csv,jbagga,60,NA,NA
aspnet_Mvc.csv,jkotalik,4,NA,NA
aspnet_Mvc.csv,JunTaoLuo,15,NA,NA
aspnet_Mvc.csv,juunas11,3,NA,NA
aspnet_Mvc.csv,KevinDockx,12,NA,NA
aspnet_Mvc.csv,khellang,13,NA,NA
aspnet_Mvc.csv,kichalla,165,NA,NA
aspnet_Mvc.csv,kirthik,35,NA,NA
aspnet_Mvc.csv,kishanAnem,5,NA,NA
aspnet_Mvc.csv,kulmugdha,7,NA,NA
aspnet_Mvc.csv,martincostello,3,NA,NA
aspnet_Mvc.csv,mikeharder,8,NA,NA
aspnet_Mvc.csv,mistakenot,5,NA,NA
aspnet_Mvc.csv,mkArtakMSFT,5,NA,NA
aspnet_Mvc.csv,mnltejaswini,25,NA,NA
aspnet_Mvc.csv,natemcmaster,17,NA,NA
aspnet_Mvc.csv,NTaylorMullen,84,NA,NA
aspnet_Mvc.csv,NULL,25,NA,NA
aspnet_Mvc.csv,pakrym,14,NA,NA
aspnet_Mvc.csv,Praburaj,13,NA,NA
aspnet_Mvc.csv,pranavkm,429,NA,NA
aspnet_Mvc.csv,ryanbrandenburg,106,NA,NA
aspnet_Mvc.csv,rynowak,305,NA,NA
aspnet_Mvc.csv,scottaddie,3,NA,NA
aspnet_Mvc.csv,sebastienros,19,NA,NA
aspnet_Mvc.csv,sornaks,32,NA,NA
aspnet_Mvc.csv,SteveSandersonMS,8,NA,NA
aspnet_Mvc.csv,tonysneed,7,NA,NA
aspnet_Mvc.csv,Tratcher,5,NA,NA
aspnet_Mvc.csv,troydai,5,NA,NA
aspnet_Mvc.csv,tuespetre,10,NA,NA
aspnet_Mvc.csv,victorhurdugaci,4,NA,NA
aspnet_Mvc.csv,Wallsmedia,4,NA,NA
aspnet_Mvc.csv,yishaigalatzer,8,NA,NA
aspnet_Mvc.csv,yukozh,5,NA,NA
aspnet_XRE.csv,ajaybhargavb,4,NA,NA
aspnet_XRE.csv,anurse,100,NA,NA
aspnet_XRE.csv,BrennanConroy,62,NA,NA
aspnet_XRE.csv,bricelam,3,NA,NA
aspnet_XRE.csv,cesarbs,11,NA,NA
aspnet_XRE.csv,ChengTian,200,NA,NA
aspnet_XRE.csv,davidfowl,178,NA,NA
aspnet_XRE.csv,dougbu,11,NA,NA
aspnet_XRE.csv,ellismg,7,NA,NA
aspnet_XRE.csv,graemechristie,11,NA,NA
aspnet_XRE.csv,jhawk42,7,NA,NA
aspnet_XRE.csv,JunTaoLuo,7,NA,NA
aspnet_XRE.csv,kirthik,5,NA,NA
aspnet_XRE.csv,lefb766,3,NA,NA
aspnet_XRE.csv,lodejard,12,NA,NA
aspnet_XRE.csv,loudej,6,NA,NA
aspnet_XRE.csv,moozzyk,75,NA,NA
aspnet_XRE.csv,NTaylorMullen,10,NA,NA
aspnet_XRE.csv,NULL,13,NA,NA
aspnet_XRE.csv,pakrym,21,NA,NA
aspnet_XRE.csv,Praburaj,12,NA,NA
aspnet_XRE.csv,pranavkm,36,NA,NA
aspnet_XRE.csv,rynowak,7,NA,NA
aspnet_XRE.csv,shhsu,5,NA,NA
aspnet_XRE.csv,suhasj,4,NA,NA
aspnet_XRE.csv,Tragetaschen,7,NA,NA
aspnet_XRE.csv,troydai,149,NA,NA
aspnet_XRE.csv,victorhurdugaci,38,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,0x084E,3,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,bexxx,4,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,bjornhellander,19,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,dlemstra,8,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,hvanbakel,16,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,Maxwe11,7,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,nbarbettini,12,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,NikolayIT,6,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,Noryoko,61,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,NULL,9,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,pdelvo,81,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,peteri,3,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,sharwell,365,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,vweijsters,125,NA,NA
dotnet_corefx.csv,4creators,3,NA,NA
dotnet_corefx.csv,A-And,6,NA,NA
dotnet_corefx.csv,AArnott,18,NA,NA
dotnet_corefx.csv,AaronRobinsonMSFT,7,NA,NA
dotnet_corefx.csv,adamsitnik,3,NA,NA
dotnet_corefx.csv,AfsanehR,12,NA,NA
dotnet_corefx.csv,ahsonkhan,127,NA,NA
dotnet_corefx.csv,akoeplinger,45,NA,NA
dotnet_corefx.csv,AlekseyTs,6,NA,NA
dotnet_corefx.csv,alexandrnikitin,5,NA,NA
dotnet_corefx.csv,AlexG2017,3,NA,NA
dotnet_corefx.csv,AlexGhiondea,21,NA,NA
dotnet_corefx.csv,alexischr,4,NA,NA
dotnet_corefx.csv,alexperovich,32,NA,NA
dotnet_corefx.csv,AlexRadch,58,NA,NA
dotnet_corefx.csv,alfaproject,10,NA,NA
dotnet_corefx.csv,alfredmyers,6,NA,NA
dotnet_corefx.csv,AlfredoMS,5,NA,NA
dotnet_corefx.csv,alphonsekurian,6,NA,NA
dotnet_corefx.csv,AndreyAkinshin,4,NA,NA
dotnet_corefx.csv,Anipik,111,NA,NA
dotnet_corefx.csv,anthonylangsworth,3,NA,NA
dotnet_corefx.csv,AntonLapounov,4,NA,NA
dotnet_corefx.csv,artkpv,5,NA,NA
dotnet_corefx.csv,AustinWise,4,NA,NA
dotnet_corefx.csv,axelheer,8,NA,NA
dotnet_corefx.csv,bartdesmet,27,NA,NA
dotnet_corefx.csv,bartonjs,208,NA,NA
dotnet_corefx.csv,baulig,21,NA,NA
dotnet_corefx.csv,bbowyersmyth,16,NA,NA
dotnet_corefx.csv,benaadams,50,NA,NA
dotnet_corefx.csv,bgribaudo,3,NA,NA
dotnet_corefx.csv,blackdwarf,3,NA,NA
dotnet_corefx.csv,bpschoch,5,NA,NA
dotnet_corefx.csv,brianrob,18,NA,NA
dotnet_corefx.csv,BruceForstall,3,NA,NA
dotnet_corefx.csv,caesar1995,57,NA,NA
dotnet_corefx.csv,cartermp,23,NA,NA
dotnet_corefx.csv,ChadNedzlek,3,NA,NA
dotnet_corefx.csv,chcosta,57,NA,NA
dotnet_corefx.csv,chlowell,6,NA,NA
dotnet_corefx.csv,CIPop,35,NA,NA
dotnet_corefx.csv,clarkis117,3,NA,NA
dotnet_corefx.csv,Clockwork-Muse,23,NA,NA
dotnet_corefx.csv,corivera,43,NA,NA
dotnet_corefx.csv,crummel,6,NA,NA
dotnet_corefx.csv,cshung,5,NA,NA
dotnet_corefx.csv,cwe1ss,3,NA,NA
dotnet_corefx.csv,dagood,66,NA,NA
dotnet_corefx.csv,dajeffri,4,NA,NA
dotnet_corefx.csv,danmosemsft,216,NA,NA
dotnet_corefx.csv,davidfowl,15,NA,NA
dotnet_corefx.csv,davidkaya,4,NA,NA
dotnet_corefx.csv,davidsh,128,NA,NA
dotnet_corefx.csv,davidwrighton,3,NA,NA
dotnet_corefx.csv,davkean,3,NA,NA
dotnet_corefx.csv,davmason,3,NA,NA
dotnet_corefx.csv,deinok,4,NA,NA
dotnet_corefx.csv,DenisIstomin,3,NA,NA
dotnet_corefx.csv,dhoehna,6,NA,NA
dotnet_corefx.csv,Dmitri-Botcharnikov,3,NA,NA
dotnet_corefx.csv,Dmitry-Me,3,NA,NA
dotnet_corefx.csv,DnlHarvey,5,NA,NA
dotnet_corefx.csv,dotnet-bot,1401,NA,NA
dotnet_corefx.csv,Dotnet-GitSync-Bot,64,NA,NA
dotnet_corefx.csv,dotnet-maestro-bot,817,NA,NA
dotnet_corefx.csv,dotnet-maestro[bot],29,NA,NA
dotnet_corefx.csv,Drawaes,6,NA,NA
dotnet_corefx.csv,dreddy-work,3,NA,NA
dotnet_corefx.csv,drewnoakes,3,NA,NA
dotnet_corefx.csv,DrewScoggins,8,NA,NA
dotnet_corefx.csv,dseefeld,4,NA,NA
dotnet_corefx.csv,dsgouda,14,NA,NA
dotnet_corefx.csv,dsplaisted,4,NA,NA
dotnet_corefx.csv,echesakovMSFT,4,NA,NA
dotnet_corefx.csv,EdwinEngelen,6,NA,NA
dotnet_corefx.csv,eerhardt,30,NA,NA
dotnet_corefx.csv,EgorBo,20,NA,NA
dotnet_corefx.csv,ellismg,92,NA,NA
dotnet_corefx.csv,EmptyKeys,3,NA,NA
dotnet_corefx.csv,ericeil,34,NA,NA
dotnet_corefx.csv,ericstj,215,NA,NA
dotnet_corefx.csv,erozenfeld,4,NA,NA
dotnet_corefx.csv,fiigii,17,NA,NA
dotnet_corefx.csv,filipnavara,50,NA,NA
dotnet_corefx.csv,FireAlkazar,3,NA,NA
dotnet_corefx.csv,FiveTimesTheFun,29,NA,NA
dotnet_corefx.csv,FransBouma,3,NA,NA
dotnet_corefx.csv,gbalykov,12,NA,NA
dotnet_corefx.csv,geleems,22,NA,NA
dotnet_corefx.csv,geoffkizer,71,NA,NA
dotnet_corefx.csv,gfoidl,8,NA,NA
dotnet_corefx.csv,ghost,146,NA,NA
dotnet_corefx.csv,ghuntley,4,NA,NA
dotnet_corefx.csv,github-john-doe,6,NA,NA
dotnet_corefx.csv,gkhanna79,27,NA,NA
dotnet_corefx.csv,GrabYourPitchforks,23,NA,NA
dotnet_corefx.csv,grant-d,6,NA,NA
dotnet_corefx.csv,hann013,11,NA,NA
dotnet_corefx.csv,hoyosjs,18,NA,NA
dotnet_corefx.csv,hpshelton,5,NA,NA
dotnet_corefx.csv,hqueue,7,NA,NA
dotnet_corefx.csv,hseok-oh,12,NA,NA
dotnet_corefx.csv,huanwu,43,NA,NA
dotnet_corefx.csv,hughbe,271,NA,NA
dotnet_corefx.csv,ianhays,152,NA,NA
dotnet_corefx.csv,ichensky,3,NA,NA
dotnet_corefx.csv,ikopylov,3,NA,NA
dotnet_corefx.csv,imcarolwang,6,NA,NA
dotnet_corefx.csv,ioanacrant,7,NA,NA
dotnet_corefx.csv,iSazonov,4,NA,NA
dotnet_corefx.csv,jamesqo,99,NA,NA
dotnet_corefx.csv,janhenke,8,NA,NA
dotnet_corefx.csv,janvorli,29,NA,NA
dotnet_corefx.csv,jaredpar,6,NA,NA
dotnet_corefx.csv,jasonsturges,3,NA,NA
dotnet_corefx.csv,jbe2277,3,NA,NA
dotnet_corefx.csv,jbhensley,10,NA,NA
dotnet_corefx.csv,jcagme,3,NA,NA
dotnet_corefx.csv,jcouv,16,NA,NA
dotnet_corefx.csv,JeremyKuhne,139,NA,NA
dotnet_corefx.csv,jguady,3,NA,NA
dotnet_corefx.csv,jhendrixMSFT,40,NA,NA
dotnet_corefx.csv,jiangzeng,3,NA,NA
dotnet_corefx.csv,Jiayili1,38,NA,NA
dotnet_corefx.csv,JimboWei,3,NA,NA
dotnet_corefx.csv,jimcarley,3,NA,NA
dotnet_corefx.csv,jkoritzinsky,6,NA,NA
dotnet_corefx.csv,jkotas,130,NA,NA
dotnet_corefx.csv,Jlalond,3,NA,NA
dotnet_corefx.csv,jlennox,4,NA,NA
dotnet_corefx.csv,jmezach,4,NA,NA
dotnet_corefx.csv,jnm2,7,NA,NA
dotnet_corefx.csv,joelbraun,3,NA,NA
dotnet_corefx.csv,JohnTortugo,20,NA,NA
dotnet_corefx.csv,JonHanna,194,NA,NA
dotnet_corefx.csv,jonmill,23,NA,NA
dotnet_corefx.csv,joperezr,164,NA,NA
dotnet_corefx.csv,jorive,9,NA,NA
dotnet_corefx.csv,josalem,5,NA,NA
dotnet_corefx.csv,joshfree,21,NA,NA
dotnet_corefx.csv,josteink,6,NA,NA
dotnet_corefx.csv,jswolf19,3,NA,NA
dotnet_corefx.csv,justinvp,78,NA,NA
dotnet_corefx.csv,jyoungyun,9,NA,NA
dotnet_corefx.csv,kapilash,8,NA,NA
dotnet_corefx.csv,karajas,17,NA,NA
dotnet_corefx.csv,keeratsingh,12,NA,NA
dotnet_corefx.csv,khdang,31,NA,NA
dotnet_corefx.csv,khellang,4,NA,NA
dotnet_corefx.csv,KKhurin,6,NA,NA
dotnet_corefx.csv,kouvel,43,NA,NA
dotnet_corefx.csv,krwq,107,NA,NA
dotnet_corefx.csv,krytarowski,3,NA,NA
dotnet_corefx.csv,KrzysztofCwalina,39,NA,NA
dotnet_corefx.csv,leemgs,3,NA,NA
dotnet_corefx.csv,lemmaa,7,NA,NA
dotnet_corefx.csv,Lixire,6,NA,NA
dotnet_corefx.csv,lmolkova,34,NA,NA
dotnet_corefx.csv,louistio,6,NA,NA
dotnet_corefx.csv,luhenry,10,NA,NA
dotnet_corefx.csv,luqunl,30,NA,NA
dotnet_corefx.csv,mairaw,11,NA,NA
dotnet_corefx.csv,MarcinJuraszek,3,NA,NA
dotnet_corefx.csv,MarcoRossignoli,62,NA,NA
dotnet_corefx.csv,marek-safar,15,NA,NA
dotnet_corefx.csv,maririos,22,NA,NA
dotnet_corefx.csv,Marusyk,7,NA,NA
dotnet_corefx.csv,maryamariyan,63,NA,NA
dotnet_corefx.csv,matekm,3,NA,NA
dotnet_corefx.csv,MattGal,67,NA,NA
dotnet_corefx.csv,MaximLipnin,15,NA,NA
dotnet_corefx.csv,Maxwe11,56,NA,NA
dotnet_corefx.csv,mconnew,5,NA,NA
dotnet_corefx.csv,mellinoe,100,NA,NA
dotnet_corefx.csv,MichaelSimons,3,NA,NA
dotnet_corefx.csv,MichalStrehovsky,27,NA,NA
dotnet_corefx.csv,mikem8361,18,NA,NA
dotnet_corefx.csv,MisinformedDNA,8,NA,NA
dotnet_corefx.csv,mj1856,5,NA,NA
dotnet_corefx.csv,mmitche,126,NA,NA
dotnet_corefx.csv,morganbr,20,NA,NA
dotnet_corefx.csv,nategraf,3,NA,NA
dotnet_corefx.csv,nattress,5,NA,NA
dotnet_corefx.csv,NattyNarwhal,7,NA,NA
dotnet_corefx.csv,nguerrera,69,NA,NA
dotnet_corefx.csv,nietras,3,NA,NA
dotnet_corefx.csv,nslottow,11,NA,NA
dotnet_corefx.csv,NULL,115,NA,NA
dotnet_corefx.csv,omajid,9,NA,NA
dotnet_corefx.csv,omariom,4,NA,NA
dotnet_corefx.csv,OmarTawfik,4,NA,NA
dotnet_corefx.csv,OzieGamma,4,NA,NA
dotnet_corefx.csv,pakrym,30,NA,NA
dotnet_corefx.csv,pallavit,21,NA,NA
dotnet_corefx.csv,parjong,5,NA,NA
dotnet_corefx.csv,PatrickMcDonald,8,NA,NA
dotnet_corefx.csv,paul1956,3,NA,NA
dotnet_corefx.csv,pentp,5,NA,NA
dotnet_corefx.csv,Petermarcu,13,NA,NA
dotnet_corefx.csv,pgavlin,8,NA,NA
dotnet_corefx.csv,pharring,3,NA,NA
dotnet_corefx.csv,pjanotti,79,NA,NA
dotnet_corefx.csv,plabovich,4,NA,NA
dotnet_corefx.csv,prajwal-aithal,6,NA,NA
dotnet_corefx.csv,Priya91,149,NA,NA
dotnet_corefx.csv,qizhanMS,3,NA,NA
dotnet_corefx.csv,qmfrederik,9,NA,NA
dotnet_corefx.csv,rahku,8,NA,NA
dotnet_corefx.csv,rajansingh10,5,NA,NA
dotnet_corefx.csv,Rajivts,3,NA,NA
dotnet_corefx.csv,riarenas,7,NA,NA
dotnet_corefx.csv,richamsft,8,NA,NA
dotnet_corefx.csv,richlander,15,NA,NA
dotnet_corefx.csv,rionmonster,3,NA,NA
dotnet_corefx.csv,rmkerr,47,NA,NA
dotnet_corefx.csv,roncain,3,NA,NA
dotnet_corefx.csv,safern,200,NA,NA
dotnet_corefx.csv,SantiFdezM,3,NA,NA
dotnet_corefx.csv,satano,6,NA,NA
dotnet_corefx.csv,saurabh500,67,NA,NA
dotnet_corefx.csv,sdmaclea,10,NA,NA
dotnet_corefx.csv,sepidehkh,26,NA,NA
dotnet_corefx.csv,SGuyGe,4,NA,NA
dotnet_corefx.csv,sharwell,4,NA,NA
dotnet_corefx.csv,shiftylogic,4,NA,NA
dotnet_corefx.csv,shmao,71,NA,NA
dotnet_corefx.csv,shrutigarg,4,NA,NA
dotnet_corefx.csv,sichbo,3,NA,NA
dotnet_corefx.csv,sjsinju,5,NA,NA
dotnet_corefx.csv,Smartis2812,3,NA,NA
dotnet_corefx.csv,Sridhar-MS,5,NA,NA
dotnet_corefx.csv,stakx,3,NA,NA
dotnet_corefx.csv,StanislavUshakov,11,NA,NA
dotnet_corefx.csv,StephenBonikowsky,5,NA,NA
dotnet_corefx.csv,stephenmichaelf,5,NA,NA
dotnet_corefx.csv,stephentoub,1235,NA,NA
dotnet_corefx.csv,steveharter,34,NA,NA
dotnet_corefx.csv,steveisok,3,NA,NA
dotnet_corefx.csv,stone-li,8,NA,NA
dotnet_corefx.csv,svick,17,NA,NA
dotnet_corefx.csv,tannergooding,50,NA,NA
dotnet_corefx.csv,tarekgh,78,NA,NA
dotnet_corefx.csv,tdinucci,3,NA,NA
dotnet_corefx.csv,terrajobst,10,NA,NA
dotnet_corefx.csv,the-dwyer,4,NA,NA
dotnet_corefx.csv,tijoytom,19,NA,NA
dotnet_corefx.csv,tintoy,3,NA,NA
dotnet_corefx.csv,tmat,78,NA,NA
dotnet_corefx.csv,tmds,34,NA,NA
dotnet_corefx.csv,trstringer,3,NA,NA
dotnet_corefx.csv,twsouthwick,8,NA,NA
dotnet_corefx.csv,vancem,26,NA,NA
dotnet_corefx.csv,VasiliyNovikov,3,NA,NA
dotnet_corefx.csv,vcsjones,4,NA,NA
dotnet_corefx.csv,venkat-raman251,6,NA,NA
dotnet_corefx.csv,vijaykota,5,NA,NA
dotnet_corefx.csv,ViktorHofer,190,NA,NA
dotnet_corefx.csv,vitek-karas,4,NA,NA
dotnet_corefx.csv,VSadov,22,NA,NA
dotnet_corefx.csv,v-yanbgu,4,NA,NA
dotnet_corefx.csv,weitzhandler,3,NA,NA
dotnet_corefx.csv,weshaggard,206,NA,NA
dotnet_corefx.csv,wfurt,97,NA,NA
dotnet_corefx.csv,willdean,6,NA,NA
dotnet_corefx.csv,WinCPP,18,NA,NA
dotnet_corefx.csv,Wraith2,22,NA,NA
dotnet_corefx.csv,wtgodbe,92,NA,NA
dotnet_corefx.csv,xhoogland,3,NA,NA
dotnet_corefx.csv,YingP99,13,NA,NA
dotnet_corefx.csv,yizhang82,3,NA,NA
dotnet_corefx.csv,YoupHulsebos,4,NA,NA
dotnet_corefx.csv,ysmoradi,3,NA,NA
dotnet_corefx.csv,yujayee,21,NA,NA
dotnet_corefx.csv,zamont,16,NA,NA
dotnet_corefx.csv,zaytsev-victor,3,NA,NA
dotnet_orleans.csv,adamhathcock,3,NA,NA
dotnet_orleans.csv,akosradler,4,NA,NA
dotnet_orleans.csv,amccool,14,NA,NA
dotnet_orleans.csv,andhesky,4,NA,NA
dotnet_orleans.csv,aprooks,5,NA,NA
dotnet_orleans.csv,aqa510415008,4,NA,NA
dotnet_orleans.csv,ashkan-saeedi-mazdeh,13,NA,NA
dotnet_orleans.csv,attilah,92,NA,NA
dotnet_orleans.csv,bboyle1234,3,NA,NA
dotnet_orleans.csv,bchavez,4,NA,NA
dotnet_orleans.csv,benjaminpetit,182,NA,NA
dotnet_orleans.csv,berdon,4,NA,NA
dotnet_orleans.csv,bwanner,3,NA,NA
dotnet_orleans.csv,Carlm-MS,13,NA,NA
dotnet_orleans.csv,cata,12,NA,NA
dotnet_orleans.csv,centur,9,NA,NA
dotnet_orleans.csv,chrisbrook83,3,NA,NA
dotnet_orleans.csv,Cronan,3,NA,NA
dotnet_orleans.csv,dandago,7,NA,NA
dotnet_orleans.csv,DixonDs,18,NA,NA
dotnet_orleans.csv,dsarfati,5,NA,NA
dotnet_orleans.csv,dVakulen,89,NA,NA
dotnet_orleans.csv,dzmitry-lahoda,3,NA,NA
dotnet_orleans.csv,eisendle,4,NA,NA
dotnet_orleans.csv,gabikliot,58,NA,NA
dotnet_orleans.csv,galvesribeiro,49,NA,NA
dotnet_orleans.csv,ibondy,3,NA,NA
dotnet_orleans.csv,jamescarter-le,5,NA,NA
dotnet_orleans.csv,janmarques,8,NA,NA
dotnet_orleans.csv,jason-bragg,207,NA,NA
dotnet_orleans.csv,jasonholloway,9,NA,NA
dotnet_orleans.csv,jdom,250,NA,NA
dotnet_orleans.csv,JillHeaden,67,NA,NA
dotnet_orleans.csv,JingqiaoFu,4,NA,NA
dotnet_orleans.csv,jkonecki,6,NA,NA
dotnet_orleans.csv,jsteinich,4,NA,NA
dotnet_orleans.csv,jsukhabut,8,NA,NA
dotnet_orleans.csv,jthelin,19,NA,NA
dotnet_orleans.csv,lhotari,3,NA,NA
